"Date"	"P"	"Q"	"E"
1991-05-14	0	70.31	15.23
1991-05-15	0.07	65.574	14.39
1991-05-16	0	63.69	11.39
1991-05-17	6.37	63.31	14.38
1991-05-18	0.31	74.583	15.68
1991-05-19	0	71.924	16.85
1991-05-20	0.09	66.65	16.75
1991-05-21	0.07	64.59	13.05
1991-05-22	0.51	64.093	15.66
1991-05-23	1.06	63.545	15.55
1991-05-24	1.15	64.44	14.28
1991-05-25	0	64.539	15.59
1991-05-26	0.34	64.204	15.3
1991-05-27	1.57	63.971	15.73
1991-05-28	0.06	64.656	15.96
1991-05-29	0.07	65.871	16.62
1991-05-30	0	63.971	15.34
1991-05-31	0.02	63.435	15.18
1991-06-01	0	62.984	14.81
1991-06-02	2.78	64.54	13.2
1991-06-03	44.12	203.344	12.21
1991-06-04	1.48	126.516	11.44
1991-06-05	0.39	80.472	13.97
1991-06-06	0	72.25	14.93
1991-06-07	8.28	102.603	11.59
1991-06-08	37.58	199.806	11.36
1991-06-09	5.53	137.303	11.97
1991-06-10	16.78	129.378	13.35
1991-06-11	2.49	95.777	12.17
1991-06-12	6.55	89.697	13.32
1991-06-13	0.38	82.594	14.37
1991-06-14	0.22	75.552	13.68
1991-06-15	6.7	81.408	9.1
1991-06-16	11.21	115.223	12.69
1991-06-17	9.35	103.794	10.48
1991-06-18	4.91	130.284	10.34
1991-06-19	2.48	91.471	10.47
1991-06-20	0.29	81.571	9.81
1991-06-21	3.19	85.17	10.48
1991-06-22	1.01	86.089	10.97
1991-06-23	4.9	106.628	10.75
1991-06-24	26.29	208.906	12.61
1991-06-25	0.67	112.06	14.02
1991-06-26	11.9	117.695	12
1991-06-27	0.82	120.181	10.87
1991-06-28	1.78	96.641	10.75
1991-06-29	25.69	162.08	9.93
1991-06-30	9.79	161.747	10.57
1991-07-01	3.63	146.064	12.05
1991-07-02	1.81	127.278	11.65
1991-07-03	1.11	110.271	12.73
1991-07-04	0	95.53	11.11
1991-07-05	24.99	88.009	8.72
1991-07-06	38.82	170.653	10.02
1991-07-07	4.21	744.598	10.04
1991-07-08	26.3	282.098	10.42
1991-07-09	2.59	169.106	10.28
1991-07-10	5.61	146.446	8.05
1991-07-11	13.55	130.57	9.24
1991-07-12	9.27	172.997	10.21
1991-07-13	4.46	168.078	10.81
1991-07-14	13.71	136.348	11.87
1991-07-15	11.99	222.463	10.25
1991-07-16	3.08	179.297	11.24
1991-07-17	2.94	167.762	8.7
1991-07-18	0	148.794	9.7
1991-07-19	2.07	132.377	12.38
1991-07-20	0.33	123.184	10.68
1991-07-21	0.73	117.302	8.66
1991-07-22	1.64	117.811	8
1991-07-23	5.02	111.278	7.06
1991-07-24	7.04	116.134	7.83
1991-07-25	10.43	148.517	8.11
1991-07-26	8.53	193.65	8.81
1991-07-27	0.38	164.578	5.86
1991-07-28	25.82	145.759	9.39
1991-07-29	19.39	298.643	9.61
1991-07-30	7.35	279.717	9.79
1991-07-31	4.98	227.827	7.24
1991-08-01	3.77	189.096	9.2
1991-08-02	8.07	179.838	9.48
1991-08-03	0.58	185.963	11.2
1991-08-04	0.7	154.365	13.62
1991-08-05	1.26	144.474	11.59
1991-08-06	2.41	138.762	9.9
1991-08-07	8	136.902	8.68
1991-08-08	11.87	160.695	7.84
1991-08-09	14.84	252.671	9.24
1991-08-10	13.14	219.452	11.02
1991-08-11	0.28	270.617	9.49
1991-08-12	5.59	205.921	10.37
1991-08-13	2.9	176.058	10.05
1991-08-14	11.77	172.177	9.12
1991-08-15	5.4	194.777	9.04
1991-08-16	19.34	194.759	7.18
1991-08-17	6.93	298.806	9.38
1991-08-18	0.09	261.838	10.94
1991-08-19	4.37	206.348	11.36
1991-08-20	0.95	181.687	10.03
1991-08-21	10.86	173.399	8.82
1991-08-22	1.58	208.817	10.23
1991-08-23	10.16	195.689	9.78
1991-08-24	23.6	220.925	7.47
1991-08-25	19.02	275.626	10.01
1991-08-26	14.96	300.897	10.34
1991-08-27	1.73	257.56	10.83
1991-08-28	16.32	218.993	10.21
1991-08-29	0.76	295.813	11.55
1991-08-30	19.34	222.262	6.42
1991-08-31	24.21	309.356	9.95
1991-09-01	8.06	352.418	9.35
1991-09-02	0.77	295.201	10.68
1991-09-03	6.12	280.193	13.87
1991-09-04	3.05	247.871	13.97
1991-09-05	0	230.045	15.92
1991-09-06	0	214.955	17.61
1991-09-07	0.06	202.51	18.18
1991-09-08	11.3	218.496	15.55
1991-09-09	2.89	203.179	14.7
1991-09-10	0	195.548	8.88
1991-09-11	27.65	402.785	9.01
1991-09-12	24.46	431.695	8.52
1991-09-13	11.32	341.597	9.75
1991-09-14	0.1	272.876	14.25
1991-09-15	1.31	243.835	14.48
1991-09-16	2.41	237.627	13.72
1991-09-17	20.15	347.179	9.25
1991-09-18	38.98	712.858	11.16
1991-09-19	16.11	758.706	8.8
1991-09-20	14.67	527.947	9.22
1991-09-21	24.81	586.802	9.55
1991-09-22	11.54	666.137	11.45
1991-09-23	12.69	481.421	13.13
1991-09-24	0.02	403.26	14.85
1991-09-25	0	365.93	14.85
1991-09-26	6.29	349.073	15.01
1991-09-27	1.05	321.731	13.47
1991-09-28	5.37	320.056	12.17
1991-09-29	0	301.587	14.34
1991-09-30	2.57	277.444	14.98
1991-10-01	0	268.956	20.63
1991-10-02	0.14	264.013	21.44
1991-10-03	0	249.768	24.83
1991-10-04	0.17	239.845	24.35
1991-10-05	0	228.369	24.3
1991-10-06	0.27	221.105	21.35
1991-10-07	2.24	217.015	15.57
1991-10-08	2.21	215.296	13.45
1991-10-09	2.82	209.654	15.02
1991-10-10	2.5	205.57	16.25
1991-10-11	3.26	213.773	16.93
1991-10-12	0	205.195	20.75
1991-10-13	0.05	190.817	18.06
1991-10-14	0.15	184.669	21.44
1991-10-15	0	180.964	27.11
1991-10-16	8.96	176.131	11.67
1991-10-17	6.41	206.274	15.38
1991-10-18	2.14	243.474	18.7
1991-10-19	0	187.471	22.71
1991-10-20	0	175.749	26.3
1991-10-21	1.95	168.964	19.43
1991-10-22	2.54	167.44	16.76
1991-10-23	0.82	168.265	20.85
1991-10-24	0	164.751	21.42
1991-10-25	3.99	158.812	16.72
1991-10-26	4.71	158.946	14.92
1991-10-27	3.39	171.814	15.52
1991-10-28	4.25	185.997	20.39
1991-10-29	0	161.982	23.3
1991-10-30	0	152.588	27.86
1991-10-31	11.68	147.949	14.8
1991-11-01	0.59	141.033	18.7
1991-11-02	0	145.647	21.88
1991-11-03	0.12	141.383	23.99
1991-11-04	25.19	212.297	16.49
1991-11-05	11.38	229.427	18.81
1991-11-06	2.04	159.446	19.49
1991-11-07	0.27	151.412	16.88
1991-11-08	5.07	153.411	13.61
1991-11-09	1.95	152.378	14.83
1991-11-10	2.22	157.587	15.54
1991-11-11	1.95	146.937	17.4
1991-11-12	0	140.066	18.19
1991-11-13	0	137.507	18.22
1991-11-14	0.07	136.176	22.24
1991-11-15	0	131.311	23.14
1991-11-16	3.59	130.016	19.61
1991-11-17	0	126.27	22.1
1991-11-18	0.57	121.852	26.07
1991-11-19	0	120.685	27.94
1991-11-20	2.21	129.019	17.8
1991-11-21	0	124.991	19.91
1991-11-22	0	118.09	24.02
1991-11-23	0	116.244	26.6
1991-11-24	0	112.311	30.21
1991-11-25	0	109.257	31.45
1991-11-26	9.95	126.555	23.84
1991-11-27	2.68	118.815	18.06
1991-11-28	0	109.839	22.3
1991-11-29	0	107.433	17.54
1991-11-30	1.7	115.635	16.81
1991-12-01	0	112.892	21.82
1991-12-02	0.08	110.549	25.12
